gene_id,ref_gene_name_x,Chromosome,Start,End,C9,I9,C11,I11,C16,I16
MSTRG.27369,Eppk1,chr7,117163383,117198330,0.395392,0.501735,0.264962,0.374797,1.362456,1.666907
MSTRG.2737,Zp2,chr1,189899906,189911650,0.019717,0,0,0.008274,0,0
MSTRG.27370,LOC102548374,chr7,117195503,117209651,0,0,0,0,0,0
MSTRG.27371,Parp10,chr7,117230319,117300878,19.55998,22.759719,18.157088,22.45367,20.802905,22.331679
MSTRG.27372,Sharpin,chr7,117413151,117417455,27.690605,29.782764,33.792767,38.125269,22.907261,23.679327
MSTRG.27373,Maf1,chr7,117417643,117420722,47.922246,57.522257,52.165973,53.888141,42.964131,45.451891
MSTRG.27374,Wdr97,chr7,117420779,117429497,0.188687,0.08429,0.039413,0.13861,0.091373,0.095687
MSTRG.27375,Mroh1,chr7,117445164,117514749,30.844806,42.083393,29.482255,31.693342,29.700212,35.144499
MSTRG.27376,Bop1,chr7,117514529,117538342,29.936926,37.931084,38.914639,39.30518,27.728971,26.083055
MSTRG.27377,Scx,chr7,117519075,117521093,0.487873,0.769319,0.858121,1.022288,0.97739,1.649245
MSTRG.27378,Hsf1,chr7,117538523,117565478,20.514834,28.518528,23.733559,24.588792,14.643556,17.166459
MSTRG.27379,Tmem249,chr7,117599001,117601894,0.744352,0.849408,1.134937,1.180293,0.862524,1.032699
MSTRG.2738,LOC103691218,chr1,189919065,189932165,0.136357,0,0,0.039308,0.238979,0
MSTRG.27380,Fbxl6,chr7,117602056,117604954,18.427195,19.921537,19.223955,18.765142,12.770234,15.219769
MSTRG.27381,Slc52a2,chr7,117605038,117608460,7.69325,9.289562,8.504901,10.635179,5.970962,6.229098
MSTRG.27382,LOC108351609,chr7,117609074,117611040,0.912169,0.890302,1.280196,1.164393,0.395594,0.843193
MSTRG.27383,LOC108351607,chr7,117628081,117637877,0.060234,0.101557,0.139814,0.088435,0.069671,0.085587
MSTRG.27384,Dgat1,chr7,117566363,117587740,13.967559,20.022783,16.873814,16.891668,10.039354,11.717181
MSTRG.27385,Hgh1,chr7,117434419,117437208,8.075844,8.445363,9.674224,10.681788,7.41996,7.245899
MSTRG.27386,Tssk5,chr7,117437304,117440342,0.231573,0.593155,0.06815,0.244728,0,0.183517
MSTRG.27387,Adck5,chr7,117643976,117661789,0.759286,1.186325,1.043826,0.935434,0.618753,0.962046
MSTRG.27388,Cpsf1,chr7,117661779,117672373,18.301048,26.138103,21.105921,22.770265,16.830614,19.070709
MSTRG.27389,Slc39a4,chr7,117675718,117688187,90.710251,95.499439,96.756625,94.714883,73.36245,71.134112
MSTRG.2739,Anks4b,chr1,189940305,189942113,12.525709,13.43862,11.652522,11.513746,14.982903,16.61187
MSTRG.27390,Tonsl,chr7,117688397,117703139,0.498309,0.408688,0.443281,0.736893,0.390817,0.707645
MSTRG.27391,LOC108348051,chr7,117706608,117719781,32.169324,37.856948,32.536426,33.496844,32.165081,34.184185
MSTRG.27392,Cyhr1,chr7,117720909,117722734,11.866153,16.199587,16.87412,16.897779,11.453703,10.646488
MSTRG.27393,Kifc2,chr7,117722732,117730702,11.273698,13.821383,8.154968,8.36622,6.749271,10.003139
MSTRG.27394,Foxh1,chr7,117730307,117733076,0,0,0.019573,0,0.026292,0.017479
MSTRG.27395,Gpt,chr7,117733894,117761932,9.272854,12.734961,9.448651,10.443939,6.041071,8.202884
MSTRG.27396,LOC102555083,chr7,117973657,117989094,0.574722,0.759579,0.487259,0.576721,0.451644,0.559196
MSTRG.27397,Commd5,chr7,117948926,117969886,169.994843,199.636136,201.930186,200.543284,101.201248,141.475162
MSTRG.27398,LOC102555319,chr7,117991941,118009284,0.892336,1.329026,0.863898,1.022496,0.779139,0.884318
MSTRG.27399,LOC102556690,chr7,118099892,118101738,0,0,0,0,0,0
MSTRG.274,,chr1,24976758,24984201,4.653929,4.884387,2.53577,3.427869,2.400315,3.136104
MSTRG.2740,Crym,chr1,189944895,189960069,0.080939,0.097898,0.112721,0.228624,0.284263,0.077281
MSTRG.27400,Mb,chr7,118101633,118108864,0,0,0,0,0,0
MSTRG.27401,LOC108351608,chr7,118144019,118146094,0,0,0,0,0.065397,0
MSTRG.27402,LOC681282,chr7,118023359,118025621,14.083046,14.0315,14.515263,15.085595,8.31679,8.088545
MSTRG.27403,Mfsd3,chr7,117763395,117765904,11.988279,13.647974,13.94524,14.669581,12.958642,12.259364
MSTRG.27404,Recql4,chr7,117765892,117773128,0.552553,0.439019,0.62615,0.804018,0.309134,0.546033
MSTRG.27405,Lrrc14,chr7,117773219,117779555,18.028862,21.901886,20.197204,20.772036,13.136692,15.352088
MSTRG.27406,Lrrc24,chr7,117779733,117788550,38.608468,47.68793,46.450954,46.253713,53.615721,54.348858
MSTRG.27407,Arhgap39,chr7,117788716,117880329,5.347267,6.784354,4.568337,4.667261,3.141445,3.838348
MSTRG.27408,,chr7,117792956,117793339,1.923794,3.101055,2.163034,1.89584,2.375645,0.87059
MSTRG.27409,Zfp251,chr7,117909976,117940146,11.597736,13.074891,8.894404,9.775296,10.815892,11.615976
MSTRG.2741,Abca14,chr1,189975731,190069112,0,0,0,0,0,0
MSTRG.27410,Apol3,chr7,118685022,118694016,0.793586,0.401814,1.232609,1.412411,0.265206,0.496982
MSTRG.27411,RGD1309808,chr7,118700952,118719160,0.018784,0.007914,0.033275,0.044883,0.04003,0.032755
MSTRG.27412,Apol2,chr7,118727658,118735453,0.044056,0,0.056126,0.095148,0.069319,0.047327
MSTRG.27413,Rbfox2,chr7,118156414,118584181,15.058449,19.966947,10.224517,12.137121,19.172082,24.390493
MSTRG.27414,,chr7,118165480,118168453,0.77156,0.50596,0.27111,0.207986,0.54375,0.940804
MSTRG.27415,LOC108351606,chr7,118459981,118468104,0.023571,0.010004,0.017804,0.036383,0.067261,0.029194
MSTRG.27416,LOC100910885,chr7,118472489,118474895,0.689979,0.591643,0.728228,0.893315,0.615622,0.453612
MSTRG.27417,LOC108348145,chr7,118488332,118504416,9.26724,10.300043,9.96334,9.877193,7.65493,8.228166
MSTRG.27418,LOC108348142,chr7,118506916,118509294,179.836929,187.119904,191.922516,189.573792,186.19989,175.244827
MSTRG.27419,Zfp647,chr7,118513063,118528454,0.596253,0.76838,0.48733,0.576721,0.451654,0.586497
MSTRG.2742,Abca15,chr1,190072348,190178870,0.001721,0.011397,0,0,0,0
MSTRG.27420,LOC100911090,chr7,118531301,118548644,1.020249,1.334823,0.873666,1.044527,0.866284,0.894911
MSTRG.27421,LOC102553699,chr7,119107698,119118751,0.098224,0,0.021725,0,0,0
MSTRG.27422,,chr7,119074737,119078858,0,0,0,0,0,0
MSTRG.27423,LOC102553868,chr7,119118997,119156377,0.112893,0.101507,0.407042,0.142597,0,0.36913
MSTRG.27424,Txn2,chr7,119143346,119158251,98.404422,104.003022,102.005759,97.861804,65.855851,61.9477
MSTRG.27425,Foxred2,chr7,119172189,119186670,3.431986,4.460744,2.281698,3.050148,1.720624,1.844299
MSTRG.27426,Myh9,chr7,118740005,119071722,65.619354,88.902977,70.719995,86.628193,72.477673,79.675247
MSTRG.27427,LOC100362333,chr7,118816053,118816725,1.901803,2.438176,2.569425,2.494673,1.809761,1.404647
MSTRG.27428,Apol11a,chr7,118835316,118858347,0.078796,0.081006,0.020774,0.121176,0.015117,0.056285
MSTRG.27429,LOC102552424,chr7,118859955,118864428,0,0,0,0,0,0
MSTRG.2743,Abca16,chr1,190200209,190358594,0.326831,0.224947,0.148396,0.217566,0.313952,0.26704
MSTRG.27430,RGD1565356,chr7,118895142,118913670,0.017453,0,0.028361,0,0.01925,0
MSTRG.27431,LOC100911562,chr7,118896002,118970022,0.158965,0.015693,0.038513,0.277908,0.046564,0.344972
MSTRG.27432,Apol9a,chr7,118927013,118933778,0.4344,0.455323,0.951061,0.8686,0.58602,0.596846
MSTRG.27433,LOC100911804,chr7,118979230,118986699,0.045111,0.009597,0.052003,0.10028,0.055779,0.018766
MSTRG.27434,Cacng2,chr7,119228112,119353332,0,0.069806,0.024036,0.120031,0.202266,0.235106
MSTRG.27435,,chr7,119353439,119377351,0,0,0,0,0,0
MSTRG.27436,Eif3d,chr7,119188189,119200652,76.486106,85.885985,88.104571,90.050393,73.493135,77.446164
MSTRG.27437,LOC102553765,chr7,119200672,119206896,0.735045,1.03304,0.302187,0.930961,0.282355,0.59314
MSTRG.27438,Ift27,chr7,119393384,119409710,7.84288,8.097628,9.524384,7.594547,4.753317,5.345033
MSTRG.27439,Pvalb,chr7,119428590,119443674,2.538389,1.565863,4.846866,6.279594,0.087735,0.400104
MSTRG.2744,,chr1,190338100,190338329,0.865008,0.879846,0.782278,0.526628,0.069176,0.171827
MSTRG.27440,Ncf4,chr7,119481711,119499426,0.637141,0.816513,1.228161,1.352786,0.232734,0.083285
MSTRG.27441,Csf2rb,chr7,119554383,119568248,1.553882,2.050716,2.285007,2.682973,0.877925,1.034492
MSTRG.27442,,chr7,119598061,119613175,0,0,0,0,0,0
MSTRG.27443,Tst,chr7,119616323,119624620,1.359557,1.275051,1.034487,1.5187,1.186081,1.40148
MSTRG.27444,Mpst,chr7,119623956,119646078,4.272698,2.451139,3.989614,3.969365,3.685346,4.475
MSTRG.27445,,chr7,119697197,119699703,0,0,0,0,0,0
MSTRG.27446,Il2rb,chr7,119701338,119716238,0.061409,0.027733,0.027107,0.066166,0.034151,0
MSTRG.27447,C1qtnf6,chr7,119746150,119752727,11.505715,11.58143,13.751079,18.09444,20.066776,23.613516
MSTRG.27448,Kctd17,chr7,119647301,119658148,13.079686,16.974515,16.940865,16.523595,11.860781,12.705478
MSTRG.27449,Tmprss6,chr7,119659323,119689953,0.411313,0.593672,0.260198,0.235983,0.21994,0.448176
MSTRG.2745,Palb2,chr1,192064586,192088547,0.321856,0.187117,0.157732,0.261678,0.26224,0.345814
MSTRG.27450,LOC102547102,chr7,119689998,119696365,0.02076,0,0,0,0.149343,0.040614
MSTRG.27451,Sstr3,chr7,119760881,119768082,14.362727,19.028349,10.278242,11.007536,28.388258,29.695425
MSTRG.27452,,chr7,119768147,119775817,2.685856,2.727648,1.578749,2.123579,3.393893,3.409242
MSTRG.27453,Rac2,chr7,119769708,119797111,4.335597,4.328414,4.468354,4.663388,3.23824,2.05741
MSTRG.27454,LOC103692944,chr7,119776540,119779604,0,0,0,0,0,0
MSTRG.27455,Cyth4,chr7,119820521,119845003,1.737938,1.307763,1.686253,1.988741,0.851601,0.639328
MSTRG.27456,Elfn2,chr7,119889786,119940695,0.043792,0.130413,0.028347,0.011629,0.450931,0.451021
MSTRG.27457,LOC102549375,chr7,119893651,119897561,0,0,0,0,0,0
MSTRG.27458,Mfng,chr7,119978981,119996977,73.536502,83.86385,73.230991,72.287101,100.200724,100.166384
MSTRG.27459,Card10,chr7,119998639,120028632,0.889923,0.84416,1.120685,1.785131,1.894796,2.554228
MSTRG.2746,Dctn5,chr1,192088709,192105421,25.871843,27.331835,28.132786,28.629885,21.4914,20.85738
MSTRG.27460,Cdc42ep1,chr7,120063256,120071154,1.365499,1.209752,2.52848,3.151131,3.703191,5.391984
MSTRG.27461,Lgals2,chr7,120071122,120077612,0.399184,0.46615,0.687976,0.447463,0.843015,0.96751
MSTRG.27462,Lgals1,chr7,120153184,120156290,49.152458,36.143826,48.091053,74.845734,69.395279,73.188828
MSTRG.27463,Nol12,chr7,120161238,120166852,16.3299,18.136371,18.475663,18.384869,10.459987,8.780287
MSTRG.27464,Gga1,chr7,120101712,120119738,19.177839,26.502018,22.662562,25.71356,20.569353,23.412726
MSTRG.27465,LOC108351513,chr7,120108776,120150887,4.636626,4.880183,3.266118,4.009525,4.195289,4.624093
MSTRG.27466,LOC108351512,chr7,120119305,120124311,0.298073,0.328964,0.274509,0.300794,0.53526,0.469823
MSTRG.27467,Sh3bp1,chr7,120125747,120138148,7.759974,11.893638,9.312265,10.663351,12.558114,14.521435
MSTRG.27468,Pdxp,chr7,120140460,120145908,4.678127,6.69923,6.031636,7.461375,7.083949,7.863127
MSTRG.27469,Galr3,chr7,120271451,120276243,1.546086,1.781886,1.955249,1.15711,1.213236,2.074846
MSTRG.2747,Ndufab1,chr1,192044209,192057644,81.295334,80.878422,91.225422,89.589389,71.813647,68.649021
MSTRG.27470,Gcat,chr7,120260420,120269365,58.575705,103.692053,67.514358,61.642065,105.951669,80.780294
MSTRG.27471,Ankrd54,chr7,120282423,120295647,11.121324,13.558392,13.796916,13.355272,11.64987,12.844303
MSTRG.27472,Eif3l,chr7,120311137,120331596,72.496929,81.146933,87.143824,88.302101,79.030363,77.590597
MSTRG.27473,Triobp,chr7,120173892,120237145,6.372341,6.776557,7.94961,9.589414,4.962588,7.115389
MSTRG.27474,Sox10,chr7,120393238,120403523,0.445918,0.901725,0.840364,1.04404,1.27365,2.215759
MSTRG.27475,Micall1,chr7,120343900,120375151,4.666392,6.288379,5.062784,5.745409,4.353294,5.771976
MSTRG.27476,RGD1359634,chr7,120372874,120380465,0.979348,1.726636,0.992415,1.62195,1.195666,1.219481
MSTRG.27477,,chr7,120375565,120376366,3.641622,6.456466,5.959555,6.030335,3.607506,3.884048
MSTRG.27478,Polr2f,chr7,120380543,120392214,28.578958,33.525833,33.573826,32.099312,19.605843,7.715069
MSTRG.27479,Slc16a8,chr7,120486266,120490192,0.034619,0.119866,0,0.084265,0.050964,0.134814
MSTRG.2748,Ears2,chr1,191997512,192025350,4.717546,6.360707,3.458035,4.761199,4.71113,5.852239
MSTRG.27480,Pick1,chr7,120464562,120484824,14.022798,19.20844,17.417446,16.196947,15.897982,15.746932
MSTRG.27481,Baiap2l2,chr7,120492366,120518803,0.235315,0.481145,0.303836,0.401359,0.311739,0.268625
MSTRG.27482,Pla2g6,chr7,120519479,120559716,18.627375,23.602791,17.184829,17.994766,14.924338,15.379919
MSTRG.27483,Maff,chr7,120580743,120592095,4.123985,4.442533,5.559464,7.669904,3.869422,4.595877
MSTRG.27484,Tmem184b,chr7,120583595,120636592,16.018311,22.728758,19.348194,22.873174,20.70944,20.384757
MSTRG.27485,,chr7,120713280,120714825,0.030281,0,0.027266,0.014594,0.020764,0
MSTRG.27486,Kcnj4,chr7,120717378,120744602,0.046636,0.031739,0,0.02523,0.050066,0.179106
MSTRG.27487,Csnk1e,chr7,120651971,120675559,8.923662,12.472651,9.466959,12.389446,10.671501,12.689232
MSTRG.27488,Kdelr3,chr7,120749680,120760163,9.3011,7.92465,10.730538,13.616271,10.778925,10.625315
MSTRG.27489,Ddx17,chr7,120761576,120780435,122.473999,141.108534,73.708609,87.931276,115.489078,141.432046
MSTRG.2749,Ubfd1,chr1,192025351,192040506,23.955124,26.42237,19.947755,21.44018,19.34638,20.911832
MSTRG.27490,Tomm22,chr7,120901934,120903684,46.992432,50.002197,59.779434,55.891476,39.880104,33.871876
MSTRG.27491,Josd1,chr7,120904895,120920043,37.146666,47.265768,39.88502,43.440717,40.267108,43.516794
MSTRG.27492,Gtpbp1,chr7,120923274,120947723,20.42865,25.387516,20.909996,21.09853,18.621237,19.916567
MSTRG.27493,Dmc1,chr7,120796217,120840524,0.09378,0.122373,0.048145,0.042624,0,0.04958
MSTRG.27494,Fam227a,chr7,120846166,120891738,1.555444,1.939677,2.673359,2.710735,0.680187,1.205701
MSTRG.27495,Cby1,chr7,120891892,120898318,13.671319,14.800326,12.883381,14.009305,7.733478,5.595607
MSTRG.27496,Sun2,chr7,120950391,120967583,19.138375,26.219253,24.523712,25.518014,18.131687,21.055832
MSTRG.27497,Dnal4,chr7,120987438,121000272,13.992998,15.906178,17.983015,16.253191,11.133738,13.433094
MSTRG.27498,Nptxr,chr7,121011678,121029805,12.246457,19.400743,14.727872,15.359052,19.943319,21.748169
MSTRG.27499,Cbx6,chr7,121047994,121058153,41.918041,62.259152,51.398164,55.465847,62.441334,64.78659
MSTRG.275,,chr1,28416234,28440176,0,0,0,0.209441,4.909075,5.981266
MSTRG.2750,Gga2,chr1,191951578,191984858,31.812191,38.374119,38.412823,39.82695,34.232952,35.10577
MSTRG.27500,LOC102547313,chr7,121063806,121077118,0.31181,0.256009,0.259816,0.181399,0.506243,0.310304
MSTRG.27501,LOC102547383,chr7,121098688,121111889,0.051462,0.044526,0.050459,0.15542,0.019023,0.065487
MSTRG.27502,Apobec3b,chr7,121108108,121128346,1.058211,0.328188,0.930893,1.659265,0.816195,1.127854
MSTRG.27503,Cbx7,chr7,121136067,121153503,27.48531,36.981894,28.619395,30.315041,24.400605,26.53184
MSTRG.27504,LOC103692946,chr7,121342317,121343170,0.939198,1.511087,1.303354,1.560681,2.674564,2.451925
MSTRG.27505,Tab1,chr7,121350953,121382100,10.054592,11.940993,9.574545,10.836051,12.36794,12.669456
MSTRG.27506,Pdgfb,chr7,121214551,121239576,8.06764,9.013033,9.063013,10.497798,7.11858,8.967873
MSTRG.27507,LOC108351514,chr7,121230042,121297261,1.099852,1.018149,0.618114,1.24435,0.719708,1.379354
MSTRG.27508,LOC102547448,chr7,121272808,121282801,0,0,0,0,0,0
MSTRG.27509,Rpl3,chr7,121285418,121313521,348.633148,353.508317,426.096436,454.106751,368.315796,373.175781
MSTRG.2751,Plk1,chr1,192115990,192125969,1.364134,1.801995,1.699573,1.859139,1.354483,1.64133
MSTRG.27510,Syngr1,chr7,121311002,121340474,12.870602,21.795524,12.370812,13.453772,20.462914,22.428498
MSTRG.27511,Mgat3,chr7,121394541,121436935,3.946368,5.384997,3.631254,4.223325,7.293912,7.121274
MSTRG.27512,Rps19bp1,chr7,121485132,121489075,26.049104,28.028522,28.981558,28.734159,19.894116,22.512125
MSTRG.27513,Atf4,chr7,121462960,121482781,399.134038,443.601299,429.519393,494.927181,353.40877,358.709695
MSTRG.27514,,chr7,121641900,121657548,0,0,0,0,0,0
MSTRG.27515,Cacna1i,chr7,121521787,121622006,0.040841,0.030569,0.047189,0.034845,0.048135,0.045548
MSTRG.27516,,chr7,121668857,121784530,0,0,0,0,0,0
MSTRG.27517,Grap2,chr7,121791330,121864835,0,0,0,0,0,0
MSTRG.27518,,chr7,121833645,121922807,0,0,0,0,0,0
MSTRG.27519,LOC108351516,chr7,121867335,121870440,0,0,0,0.059287,0,0.07443
MSTRG.2752,Ern2,chr1,192126023,192142865,0,0,0,0,0,0
MSTRG.27520,Fam83f,chr7,121889157,121918772,6.656637,7.42977,7.128503,6.810536,7.444041,7.257897
MSTRG.27521,Adsl,chr7,122157201,122192328,23.878044,24.526937,25.35853,27.123232,19.299318,21.108618
MSTRG.27522,LOC100362980,chr7,122159815,122164576,9.300484,9.419942,9.099,10.616268,8.275229,8.948516
MSTRG.27523,Tnrc6b,chr7,121930610,122147934,5.019561,6.208553,3.701344,4.45981,6.701795,7.566071
MSTRG.27524,LOC100364435,chr7,122433061,122433267,3.503713,5.001896,5.822117,5.255925,2.855389,5.01459
MSTRG.27525,Sgsm3,chr7,122203498,122232993,40.02733,51.241755,47.205865,45.315116,53.06657,49.443704
MSTRG.27526,Mkl1,chr7,122233196,122403661,6.289972,8.103967,8.624182,8.098698,6.698775,7.729395
MSTRG.27527,Mchr1,chr7,122456846,122459324,0.187391,0.170308,0.123093,0.086608,0.133687,0.155493
MSTRG.27528,LOC108351518,chr7,122471191,122483941,0.180236,0.189074,0.088612,0.099246,0.342989,0.403803
MSTRG.27529,LOC108351517,chr7,122495217,122507564,0,0.127482,0,0,0.436378,0.164496
MSTRG.2753,Chp2,chr1,192169634,192173228,0.125336,0.141857,0.051141,0,1.062711,1.079829
MSTRG.27530,Slc25a17,chr7,122539293,122581777,36.449684,38.992367,37.859764,38.930248,28.830173,31.466677
MSTRG.27531,St13,chr7,122582297,122636006,73.67731,82.923719,85.423429,90.409656,71.847489,71.937688
MSTRG.27532,Xpnpep3,chr7,122636252,122686983,3.093028,3.412601,2.530495,2.82148,3.034989,3.312067
MSTRG.27533,Dnajb7,chr7,122642740,122644054,0.018546,0.073019,0,0.127141,0.066258,0.076571
MSTRG.27534,Rbx1,chr7,122700788,122710987,44.668515,47.274113,43.712981,44.996103,32.396472,33.5898
MSTRG.27535,Ep300,chr7,122818194,122889060,12.897023,17.69512,11.148952,13.114269,15.141415,17.329645
MSTRG.27536,L3mbtl2,chr7,122896860,122918025,21.505311,26.60853,21.342471,22.178196,15.836351,16.690052
MSTRG.27537,Chadl,chr7,122915847,122929127,0.192702,0.365092,0.167475,0.156249,0.066166,0.20963
MSTRG.27538,Rangap1,chr7,122939266,122967178,61.43478,83.572742,75.50156,77.048092,77.093582,79.46631
MSTRG.27539,Zc3h7b,chr7,122978391,123027166,22.017135,34.491634,24.815739,26.40234,25.494967,27.471193
MSTRG.2754,LOC102549682,chr1,191827171,191829514,0,0,0.320568,0,0,0
MSTRG.27540,Tob2,chr7,123079520,123088240,8.978146,11.341248,8.448561,13.265544,21.301163,23.250715
MSTRG.27541,Tef,chr7,123033971,123058606,11.277296,15.178121,11.232475,13.991799,9.425296,10.387733
MSTRG.27542,Phf5a,chr7,123095286,123101851,40.841179,41.612309,46.374565,44.325302,30.810787,27.821638
MSTRG.27543,RGD1306782,chr7,123221878,123223195,1.02804,0.772617,0.405121,0.418045,0.799642,0.394424
MSTRG.27544,Aco2,chr7,123102493,123145608,140.804626,149.595062,148.6129,156.380386,209.376556,207.494583
MSTRG.27545,Polr3h,chr7,123146248,123156558,14.965771,12.790041,14.469475,14.295497,10.898542,10.599842
MSTRG.27546,LOC102549144,chr7,123162405,123168791,0,0.131016,0,0.057402,0,0
MSTRG.27547,Csdc2,chr7,123168811,123183336,0.200655,0.166436,0.234694,0.326648,0.148082,0.146245
MSTRG.27548,Pmm1,chr7,123183504,123193874,36.932587,36.741547,39.277592,40.814507,28.547617,30.820232
MSTRG.27549,LOC100362109,chr7,123295519,123304163,0,0.017032,0,0,0,0
MSTRG.2755,Scnn1b,chr1,191829547,191883991,0.205267,0.179502,0.079513,0.124028,0.178966,0.198113
MSTRG.27550,LOC103692950,chr7,123229862,123236398,3.043106,3.833033,2.557119,2.635622,3.172596,3.583712
MSTRG.27551,Desi1,chr7,123236388,123259693,106.422397,138.348534,101.986377,113.85326,61.30982,63.884375
MSTRG.27552,LOC103692949,chr7,123251457,123254641,3.454648,3.824721,1.748364,2.404934,1.428231,1.343755
MSTRG.27553,Xrcc6,chr7,123258019,123280613,18.767978,23.755509,16.571663,16.635474,14.045128,13.861939
MSTRG.27554,Nhp2l1,chr7,123282754,123287721,64.874786,63.479717,67.968681,68.293121,42.143936,47.59893
MSTRG.27555,Mei1,chr7,123308041,123361391,0.05407,0,0.054899,0.125449,0.070414,0.162288
MSTRG.27556,Ccdc134,chr7,123362471,123376930,10.577612,12.542384,11.570744,12.682083,7.034221,7.915492
MSTRG.27557,Shisa8,chr7,123440163,123445613,0,0,0.046794,0,0,0
MSTRG.27558,Tnfrsf13c,chr7,123453799,123456289,0,0,0,0,0,0
MSTRG.27559,Srebf2,chr7,123381082,123438605,31.920412,45.173409,31.511406,35.889966,69.107929,71.226674
MSTRG.2756,Cog7,chr1,191889332,191948977,22.016172,26.929443,19.839449,21.417032,17.7437,18.268187
MSTRG.27560,Mir33,chr7,123431612,123431680,0,0,0,0.117719,0,0
MSTRG.27561,Cenpm,chr7,123464615,123476336,0.261953,0.215704,0.474303,0.597486,0.423528,0.39828
MSTRG.27562,LOC688613,chr7,123482255,123490625,0,0,0,0,0,0
MSTRG.27563,LOC108351520,chr7,123493382,123505894,0,0,0,0,0,0
MSTRG.27564,Sept3,chr7,123506470,123528581,0.475087,0.642038,0.390638,0.941208,0.633416,0.573164
MSTRG.27565,Ndufa6,chr7,123583062,123586974,94.40094,87.519734,96.313487,94.751436,75.140565,79.88853
MSTRG.27566,Naga,chr7,123530341,123572074,20.752444,24.301229,24.014781,25.300651,18.826206,21.993728
MSTRG.27567,Wbp2nl,chr7,123531657,123548574,0,0,0,0,0,0.013516
MSTRG.27568,Fam109b,chr7,123572153,123578590,0.162017,0.217617,0.101104,0.306489,0.36091,0.473447
MSTRG.27569,Smdt1,chr7,123578677,123581925,88.073598,96.946936,95.429177,96.048459,65.869254,60.887987
MSTRG.2757,Prkcb,chr1,192233569,192575374,4.063445,6.600633,3.127217,3.034189,4.131384,4.471121
MSTRG.27570,Nfam1,chr7,123852465,123893790,15.321099,18.289267,11.098536,16.969808,22.832452,20.410544
MSTRG.27571,Tcf20,chr7,123670135,123847459,15.411269,21.179724,12.738476,13.453376,18.070668,18.775349
MSTRG.27572,,chr7,123941992,123947469,0,0,0,0,0,0
MSTRG.27573,Cyp2d1,chr7,123597810,123655896,1.047558,1.504721,0.737181,0.696414,0.592695,0.397209
MSTRG.27574,LOC103692951,chr7,123607551,123616472,0.039463,0.009665,0.037645,0,0.019653,0.040354
MSTRG.27575,,chr7,123638933,123651438,0,0,0,0,0,0
MSTRG.27576,Serhl2,chr7,123963381,123990103,3.86656,3.597589,5.318737,4.465134,3.121251,3.959028
MSTRG.27577,Rrp7a,chr7,123980251,123990139,7.602039,8.475163,8.910493,9.107937,9.241453,8.1446
